연도,지역,대분류,중분류,구분,세부사업명,당해예산,전년도예산,증감액,증감율,출생환경_대영역,출생환경_세부영역
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,가정위탁보호 활성화,2984.0,1744.0,1240.0,71.1,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,입양의 날 행사 지원,10.0,0.0,10.0,,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아동학대 예방 교육 및 홍보,20.0,20.0,0.0,0.0,3. 보건·안전,3-3. 아동안전 수준
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,학대피해아동 의료비 지원,10.0,10.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,한부모가족복지시설지원,1973.0,2006.0,-33.0,-1.6,1. 경제·고용·주거,1-2. 주거안정성
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,공립유치원 확충,350.0,520.0,-170.0,-32.7,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,유치원 방과후 과정 운영,10050.0,10970.0,-920.0,-8.4,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,직원 영유아 자녀 어린이집 위탁보육 지원,161.0,161.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,보육교직원 행복수당 지원,145.0,145.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,다자녀 출생축하금 지원,60.0,60.0,0.0,0.0,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,희망아이 산모산후관리비지원,170.0,50.0,120.0,240.0,3. 보건·안전,3-2. 산후조리 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,장애인가정출산지원금 지원,10.0,8.0,2.0,25.0,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,셋째아 이상 출산장려금 지원,50.0,50.0,0.0,0.0,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,어린이집종사자 처우개선비 추가지급,463.0,384.0,79.0,20.6,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,둘째아 이상 출산장려금 지원,89.0,73.0,16.0,21.9,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,야호!놀자!놀이돌봄프로젝 트 운영,10.0,10.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,둘째아 이상 출산축하금,136.0,160.0,-24.0,-15.0,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,육아맘을 위한 새싹도다미 지원,36.0,30.0,6.0,20.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,셋째아 이상 출산장려금 지원,150.0,177.0,-27.0,-15.3,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,광산구 직원 영유아 자녀 위탁보육 운영,474.0,561.0,-87.0,-15.5,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,동구 어린이 한마당 운영,12.0,12.0,0.0,0.0,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,‘아이꿈터’ 에서 즐기는 토요예술놀이터,16.0,,,,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아동학대 예방사업 운영,6.0,6.0,0.0,0.0,3. 보건·안전,3-3. 아동안전 수준
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아동학대조사 및 피해아동보호,23.0,0.0,23.0,,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아동친화도시 조성,20.0,25.0,-5.0,-20.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아동정책제안대회 개최,3.0,3.0,0.0,0.0,4. 사회·문화,4-2. 사회적 가치관
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아동권리교육 및 인식개선,15.0,3.3,11.7,354.5,3. 보건·안전,3-3. 아동안전 수준
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,아이낳아 키우기 좋은 맘MOM편한 광주만들기,95.0,244.0,-149.0,-61.1,4. 사회·문화,4-2. 사회적 가치관
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,임신부 막달 가사돌봄서비스 지원,200.0,0.0,200.0,,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,광주형 산후관리 공공서비스 지원,205.0,200.0,5.0,2.5,3. 보건·안전,3-2. 산후조리 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,신혼부부 전세자금 대출이자 지원,400.0,240.0,160.0,66.7,1. 경제·고용·주거,1-2. 주거안정성
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,주민참여를 위한 여성친화도시 활성화,38.0,56.0,-18.0,-32.1,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,모두가 행복한 양성평등 문화 확산,16.0,16.0,0.0,0.0,4. 사회·문화,4-2. 사회적 가치관
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,공공시설 비상용생리대자판기 운영,6.0,14.0,-8.0,-57.1,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,청실홍실 건강검진사업,3.0,3.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,다자녀가정 무료봉투 지원,20.0,18.0,2.0,11.1,1. 경제·고용·주거,1-3. 경제적 여건
2022,광주,Ⅱ. 지자체 자체사업,1. 함께 일하고 함께 돌보는 사회(자체),자체,예비부모 건강검진 사업,6.0,6.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노인일자리사업,300.0,300.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노인취업종합포털 서비스 구축 사업,15.0,15.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,시니어클럽 운영 지원,1504.0,1461.0,43.0,2.9,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,소득공백 없는 노후생활보장체계 (시설관리 대체인력 활용),5788.0,5352.0,436.0,8.1,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,만성질환 건강지킴이 교실 운영,1.0,1.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,엄마손 가사지원서비스,6.0,6.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노인 건강증진 교실 사업,3.0,3.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,취약계층방문보건사업 운영(자체),35.0,35.0,0.0,0.0,3. 보건·안전,3-1. 의료서비스 여건
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노인장기요양보험 등급자 지원,48000.0,53697.0,-5697.0,-10.6,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노인장기요양보험 등급외자 지원,222.0,232.0,-10.0,-4.3,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,양로시설 운영비 지원,1727.0,1574.0,153.0,9.7,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,독거노인 공동거주제 운영,12.0,0.0,12.0,,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,결식우려노인 무료급식 지원,3750.0,3750.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,"빛고을,효령노인타운 운영",9000.0,9954.0,-954.0,-9.6,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,경로당 운영지원,1338.0,1329.0,9.0,0.7,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,복지센터형 경로당 등 조성,100.0,100.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,효함양 및 효행장려 사업,20.0,20.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,대한노인회 시연합회 운영,326.0,260.0,66.0,25.4,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,전국 노인건강대축제 개최,140.0,0.0,140.0,,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,동구 효출동대 사업,32.0,32.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,이동차량 지원 서비스 사업,35.0,35.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,이웃과 함께하는 소통경로당 운영,65.0,65.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,우리마을 백세친구 만들기 사업,20.0,20.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,어르신 백년동아리 지원사업,13.0,11.0,2.0,18.2,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,경로당 무료급식 지원,532.0,394.0,138.0,35.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노후경로당 개보수 및 비품지원,659.0,938.0,-279.0,-29.7,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,효행자 지원(장수효도수당 및 장수축하금),135.0,135.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,모두가 누리는 지역사회 통합돌봄,45.0,100.0,-55.0,-55.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,경로당 중식(백미) 지원사업,162.4,162.0,0.4000000000000057,0.2,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,주월동통합거점경로당 운영지원,62.0,62.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,소규모아파트 경로당 신설,100.0,100.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,경로당 활성화 사업,255.0,205.0,50.0,24.4,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,노인여가프로그램 운영,9.0,9.0,0.0,0.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,행복둥지 사랑의 집수리 사업,100.0,200.0,-100.0,-50.0,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,경로당 개보수 지원사업,294.6,874.3,-579.6999999999999,-66.3,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,대한노인회남구지회 지원,87.0,91.0,-4.0,-4.4,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,2. 건강하고 능동적인 고령사회 구축(자체),자체,북구노인복지센터 운영,93.0,77.0,16.0,20.8,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 문화의 집 운영,2103.0,2037.0,66.0,3.2,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 희망프로젝트 지원,70.0,70.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 문화 카페 지원,135.0,135.0,0.0,0.0,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 삶 디자인 센터 운영,1955.0,1820.0,135.0,7.4,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,청소년 상담복지센터 운영,725.0,778.0,-53.0,-6.8,지표체계 외,지표체계 외
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,동구인재육성장학회 장학생 선발 지원,,,,,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,동구 재능아동 꿈나무 지원 사업,30.0,30.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,미래를 여는 4차산업 프로그램 운영,12.0,16.0,-4.0,-25.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,남구365스마트도서관 운영,51.0,42.0,9.0,21.4,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,농촌학교 체험활동 지원,13.0,13.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,방학중 체험캠프 운영,5.0,5.0,0.0,0.0,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,화상영어학습 지원,9.0,7.0,2.0,28.6,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,"꿈과 끼, 창의력을 키우는 남구학교",30.0,20.0,10.0,50.0,2. 가족·생활,2-2. 여가 인프라
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,남구장학회 기금 확충 및 지원,300.0,200.0,100.0,50.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,교복나눔 공유센터 운영,8.0,8.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
2022,광주,Ⅱ. 지자체 자체사업,3. 모두의 역량이 고루 발휘되는 사회(자체),자체,맞춤형 대학입시 설명회 및 컨설팅 운영,3.0,3.0,0.0,0.0,2. 가족·생활,2-1. 돌봄 여건
